microp_capacity,microp_volume,potential,slope,intercept,corr_coef,min_p_index,max_p_index,curvature,point_count,pressure_range
253.44279257771086,0.3924210214315405,7.036268856490953,-0.003993752477120358,2.403879945240872,-0.9962853701038988,13,22,0.006002500888069843,10,"[0.00046013, 0.00423609]"
252.4304778194197,0.39085359239787787,7.070852791718809,-0.003935437698245581,2.402141789358549,-0.9965467751467545,13,23,0.005864896190980091,11,"[0.00046013, 0.00522907]"
251.39538650127105,0.38925089701951837,7.107871148053359,-0.0038742692323401992,2.4003573034397365,-0.996525052718607,13,24,0.005754910973282974,12,"[0.00046013, 0.00680455]"
250.38010785567536,0.38767887881734314,7.1460797147242765,-0.00381245630616438,2.398599822175449,-0.9963694653566431,13,25,0.00564139939885852,13,"[0.00046013, 0.00867064]"
249.45633587068707,0.38624854599062525,7.182519968970859,-0.0037547231957533686,2.3969945389375904,-0.9961726248412369,13,26,0.005555404316372246,14,"[0.00046013, 0.01060253]"
248.6720720650741,0.3850342222351921,7.214739253090178,-0.003704644496599633,2.3956270131384745,-0.9960115615940843,13,27,0.005494795609846917,15,"[0.00046013, 0.01356059]"
247.98904059115824,0.38397664270831816,7.243983596226793,-0.00365995790131902,2.3944324884231745,-0.995888449406288,13,28,0.0054315642859357385,16,"[0.00046013, 0.0175136]"
247.40600527899966,0.3830738933722613,7.269926347686609,-0.0036209158907049782,2.3934102370387724,-0.995820874252135,13,29,0.005376425945851857,17,"[0.00046013, 0.02198175]"
246.92638923762723,0.38233127443669773,7.291975248431007,-0.0035881692232321823,2.3925675058406153,-0.9958156340121268,13,30,0.005335027890004764,18,"[0.00046013, 0.02779759]"
246.547195718979,0.38174414585278843,7.309930246956743,-0.003561793847842855,2.39190006713607,-0.9958820328228482,13,31,0.005298622889426135,19,"[0.00046013, 0.03555833]"
246.26684617253537,0.3813100634539388,7.3235593968821044,-0.0035419453506668357,2.391405948609369,-0.996020977897816,13,32,0.005266404706062694,20,"[0.00046013, 0.0450877]"
246.08024957263245,0.38102114449283997,7.332829724539202,-0.0035285289215049014,2.3910767585795707,-0.9962145238626899,13,33,0.005240336422723486,21,"[0.00046013, 0.05708432]"
245.9825021209582,0.3808697961177759,7.337772167735393,-0.0035214036839244698,2.3909042148164246,-0.9964393862311711,13,34,0.005218657476937829,22,"[0.00046013, 0.07385285]"
245.96786123430908,0.38084712673493376,7.338523352880654,-0.0035203224231945113,2.3908783648252165,-0.9966656515595649,13,35,0.006643617394496378,23,"[0.00046013, 0.09350452]"
250.3423806379366,0.38762046345200474,7.183584643478038,-0.0037530539896617667,2.398534377850942,-0.9990959103698559,14,23,0.006060173566798011,10,"[0.00054142, 0.00522907]"
249.57732999397737,0.38643588861325767,7.214822575759691,-0.0037045161454377284,2.3972051342729825,-0.9989035903555528,14,24,0.005930869091939599,11,"[0.00054142, 0.00680455]"
248.7802452931262,0.3852017134793187,7.248994027650839,-0.00365237397652258,2.3958158916907855,-0.9986196413852655,14,25,0.00579894697661627,12,"[0.00054142, 0.00867064]"
248.03505999554497,0.38404789737487005,7.282428395827549,-0.0036022993768262675,2.394513073110166,-0.9983220832097236,14,26,0.0056999875699149305,13,"[0.00054142, 0.01060253]"
247.39793156349555,0.38306139234332043,7.312163863906979,-0.0035585308284605526,2.393396064273234,-0.9980789361576983,14,27,0.005630729743316312,14,"[0.00054142, 0.01356059]"
246.84359340598988,0.3822030765720398,7.339110015534703,-0.003519478285037943,2.392421859995766,-0.9978889174435556,14,28,0.005558890425762488,15,"[0.00054142, 0.0175136]"
246.37492602623877,0.3814774101208339,7.362773289217402,-0.0034856534316959355,2.391596506891148,-0.9977649862419051,14,29,0.005496581792733928,16,"[0.00054142, 0.02198175]"
245.9957216438417,0.38089026471591597,7.38254153234599,-0.0034577277545640088,2.390927553921961,-0.9977090029104997,14,30,0.0054500004559295805,17,"[0.00054142, 0.02779759]"
245.70628701002246,0.3804421153190213,7.398072661484317,-0.003435996542850317,2.390416269133023,-0.997726326865741,14,31,0.005409176016904383,18,"[0.00054142, 0.03555833]"
245.50737343953682,0.38013412523687035,7.409023929648819,-0.003420782844233304,2.3900645400272795,-0.9978123731846239,14,32,0.005373152864843391,19,"[0.00054142, 0.0450877]"
245.3945343363488,0.37995940953207524,7.415367054489635,-0.003412011920721771,2.3898648854733073,-0.9979434695981835,14,33,0.005344077705462402,20,"[0.00054142, 0.05708432]"
245.36379862126952,0.37991181953914954,7.41712370331471,-0.003409588226276034,2.3898104865947665,-0.9980899942666809,14,34,0.0053199463990972595,21,"[0.00054142, 0.07385285]"
245.41054239114055,0.3799841957852119,7.414415891935475,-0.0034133252233550238,2.3898932152938173,-0.998215060022836,14,35,0.0067702774552445815,22,"[0.00054142, 0.09350452]"
249.96164548957543,0.3870309478682504,7.190771684701943,-0.003741811925259042,2.3978733749515655,-0.9986307737294721,15,24,0.00200550119238379,10,"[0.00065031, 0.00680455]"
248.96782101278737,0.3854921484715966,7.236115875223529,-0.0036719091258333625,2.396143218341992,-0.9981460463614215,15,25,0.0019539834807793624,11,"[0.00065031, 0.00867064]"
248.08787177828572,0.38412966909745866,7.278454460418071,-0.0036082030090698615,2.3946055335244765,-0.9977192708185852,15,26,0.0019158445158149028,12,"[0.00065031, 0.01060253]"
247.36558582878266,0.3830113094582406,7.314817430464615,-0.0035546594963343707,2.393339279269388,-0.9974112596113189,15,27,0.0018893982937977201,13,"[0.00065031, 0.01356059]"
