microp_capacity,microp_volume,potential,slope,intercept,corr_coef,min_p_index,max_p_index,curvature,point_count,pressure_range
410.44971706081805,0.6355244731053294,8.586111883238146,-0.012801840809452411,2.613259960625752,-0.9237513000032287,7,33,0.08306968309314804,27,"[3.99e-05, 0.09069335]"
409.96866740595806,0.6347796344180681,8.788931120585797,-0.012217810570131033,2.6127506662497977,-0.9177453144183823,8,31,0.08477625524113093,24,"[4.84e-05, 0.07028586]"
408.0103503427716,0.6317474519898113,8.845816307025357,-0.012061176589872257,2.610671180344134,-0.9191799061057784,8,32,0.08448748028438736,25,"[4.84e-05, 0.08038212]"
406.4127832102809,0.6292738408069436,8.893588091329349,-0.01193195170591248,2.608967359685249,-0.9207064739954768,8,33,0.0842642716020001,26,"[4.84e-05, 0.09069335]"
409.4128848650771,0.6339190822194118,9.04173881708328,-0.0115441402340233,2.6121615064694947,-0.9150243182425186,9,29,0.08713444688392198,21,"[6e-05, 0.05304876]"
406.788916937345,0.6298562317278615,9.127829812428644,-0.011327405323312155,2.609369111953453,-0.9161314292149425,9,30,0.08646907698203496,22,"[6e-05, 0.05978248]"
404.79291166933524,0.6267656943403564,9.195812613907366,-0.011160541926341668,2.607232898965521,-0.9176738522039926,9,31,0.08622218171459056,23,"[6e-05, 0.07028586]"
403.22520374908913,0.6243383160073125,9.25101933717889,-0.011027735262224777,2.6055476700323554,-0.9194502993714642,9,32,0.08590904389426475,24,"[6e-05, 0.08038212]"
401.9684061393185,0.6223923391786059,9.296500727128777,-0.010920096946217607,2.60419191980446,-0.9212883906570021,9,33,0.0856672015808355,25,"[6e-05, 0.09069335]"
409.6806780180111,0.634333722784006,9.298835968704855,-0.010914612848549003,2.61244548158058,-0.9173652295377928,10,27,0.09064380068753529,18,"[7.19e-05, 0.02937333]"
406.1729522443161,0.6289024958115795,9.42640864066874,-0.010621185248624185,2.6087109996149502,-0.9169246893532194,10,28,0.0893208962371968,19,"[7.19e-05, 0.03957375]"
403.34902140596813,0.6245300304801903,9.535858345126403,-0.010378770939342166,2.6056810076072248,-0.9173013424520821,10,29,0.08849006793735859,20,"[7.19e-05, 0.05304876]"
401.25768413752553,0.6212918847089371,9.621388579177502,-0.010195065009585723,2.6034233622891194,-0.918801893058013,10,30,0.08777480572360552,21,"[7.19e-05, 0.05978248]"
399.7114985645173,0.6188978307462601,9.686875303983884,-0.010057686412466689,2.6017466418585307,-0.9207191509604318,10,31,0.08750972525152326,22,"[7.19e-05, 0.07028586]"
398.5352615321728,0.6170765908010102,9.738267119072955,-0.00995181154175416,2.60046675286226,-0.9228483843867371,10,32,0.08717377638583673,23,"[7.19e-05, 0.08038212]"
397.61920514556783,0.6156582045085288,9.779300897112247,-0.00986847149658618,2.59946735280604,-0.9249977644547295,10,33,0.08691450944837453,24,"[7.19e-05, 0.09069335]"
408.401893430869,0.6323537021695972,9.643740836145419,-0.010147859547814034,2.6110877468935016,-0.9208328910476998,11,25,0.07424024477359814,15,"[8e-05, 0.0099502]"
405.91503050652784,0.6285031397645489,9.740306847779165,-0.009947643937882979,2.608435132975793,-0.9215681404864472,11,26,0.0739291024982,16,"[8e-05, 0.01956639]"
402.6791051764339,0.6234927580906557,9.879794955860891,-0.009668734757473062,2.6049590948619463,-0.9209002133267857,11,27,0.07236793444765717,17,"[8e-05, 0.02937333]"
399.8101515623395,0.6190505812339695,10.01352677113862,-0.009412205108998168,2.6018538170745815,-0.9206369328338591,11,28,0.07350091260099324,18,"[8e-05, 0.03957375]"
397.55940812800515,0.6155656171184049,10.125251767620453,-0.009205637036716932,2.599402035368229,-0.9213502374064082,11,29,0.07783643924314178,19,"[8e-05, 0.05304876]"
395.98630593467067,0.613129886501464,10.207505557607762,-0.00905787366496469,2.597680167340056,-0.9233492093431079,11,30,0.0771853450989939,20,"[8e-05, 0.05978248]"
394.8772051240028,0.61141259768624,10.267370202619173,-0.008952556416744792,2.596462064162999,-0.9257175684875062,11,31,0.07694423248813614,21,"[8e-05, 0.07028586]"
394.0813286647945,0.6101802933469479,10.311549967753944,-0.00887600642459495,2.5955858587429366,-0.9282503654159865,11,32,0.07663880319024821,22,"[8e-05, 0.08038212]"
393.4959433662422,0.6092739053828141,10.34476013066158,-0.008819107965020952,2.5949402594835527,-0.9307379183013978,11,33,0.07740225204786594,23,"[8e-05, 0.09069335]"
408.00110938774776,0.6317331436523259,10.039114689183034,-0.009364286181315238,2.6106613439730224,-0.9301597589843614,12,22,0.07702188011495051,11,"[9.1e-05, 0.00690474]"
404.44701937990857,0.626230128092283,10.198569665473832,-0.009073753468546431,2.6068616391796025,-0.9310173546311573,12,23,0.07621646744340384,12,"[9.1e-05, 0.00794568]"
401.6354462172647,0.6218767969081819,10.333268683229205,-0.008838734023397956,2.6038320343591783,-0.9317401261578097,12,24,0.07553865017652367,13,"[9.1e-05, 0.00893684]"
399.3655528025976,0.6183621817034458,10.4482404482606,-0.0086452825556705,2.6013706021648138,-0.932374359334414,12,25,0.07533621957029854,14,"[9.1e-05, 0.0099502]"
397.48974489930936,0.6154577532684095,10.548003525748554,-0.008482521646259898,2.599325928486594,-0.9329415453802573,12,26,0.07499742885152993,15,"[9.1e-05, 0.01956639]"
395.00997326637827,0.6116181707448173,10.695037471327081,-0.008250891727814832,2.596608060891967,-0.9323267972446799,12,27,0.07329871058997124,16,"[9.1e-05, 0.02937333]"
392.86380242954505,0.6082951227962414,10.832574265115532,-0.008042705361081239,2.594242015756816,-0.932358820565539,12,28,0.0743938544320055,17,"[9.1e-05, 0.03957375]"
