microp_capacity,microp_volume,potential,slope,intercept,corr_coef,min_p_index,max_p_index,curvature,point_count,pressure_range
566.0694295111459,0.8764800192999028,4.1903965171754365,-0.05374712879363661,2.7528697015139665,-0.9343182035786354,1,28,0.9973262554360408,28,"[9.97e-05, 0.09008362]"
582.0834482074567,0.9012755067158774,4.250014884605419,-0.052249796947343746,2.7649852501105667,-0.9296831332568405,2,23,0.21949846287492275,22,"[0.00014812, 0.03816369]"
583.2815520921172,0.903130604449838,4.339104900172403,-0.05012624933777027,2.7658782408714813,-0.9379900027309604,3,21,0.161215576152979,19,"[0.00018851, 0.02074716]"
561.8368545534328,0.8699264638750348,4.407589911414854,-0.04858063067083631,2.7496102240151092,-0.9386117722840978,3,22,0.15345127980879358,20,"[0.00018851, 0.02911093]"
542.8166577759456,0.8404763265429116,4.4747344693892215,-0.04713363890982634,2.7346531666759266,-0.9389661674985489,3,23,0.2254672320163287,21,"[0.00018851, 0.03816369]"
567.7987790189211,0.8791576772176958,4.47868811946877,-0.04705045934553026,2.75419445429425,-0.9437059451551416,4,19,0.16830303878339312,16,"[0.00022428, 0.00889211]"
554.0814393832738,0.8579182788651326,4.526228214225568,-0.04606728463751676,2.7435736024096182,-0.9459284870253017,4,20,0.16679911026681407,17,"[0.00022428, 0.00978126]"
543.457367844812,0.8414683772424355,4.565290155713071,-0.04528232723464629,2.735165481014875,-0.9479655080082081,4,21,0.16543034994912856,18,"[0.00022428, 0.02074716]"
527.3338197581411,0.8165032987530486,4.631728061536384,-0.04399257700467182,2.722085625045369,-0.9489569793892957,4,22,0.15682811989952947,19,"[0.00022428, 0.02911093]"
512.8147523497254,0.7940225361135,4.697242838057358,-0.042773962398158887,2.709960510215764,-0.949611369384471,4,23,0.23013197861858287,20,"[0.00022428, 0.03816369]"
563.8205009139922,0.8729978652080636,4.578118979820866,-0.04502890215460657,2.7511408630785974,-0.9506962286043285,5,17,0.1790865022917863,13,"[0.00025984, 0.00669891]"
542.9512866064696,0.8406847806190801,4.658059825768339,-0.04349660743108907,2.7347608665924765,-0.9517342202213437,5,18,0.17587929061757973,14,"[0.00025984, 0.00805449]"
529.0006608528082,0.819084171060683,4.7166393091353465,-0.04242288276873942,2.7234562145768657,-0.9539075927688192,5,19,0.17249045455519676,15,"[0.00025984, 0.00889211]"
519.3315879660842,0.8041129524282146,4.759899584516531,-0.0416552674656903,2.7154447390444076,-0.9561744517271152,5,20,0.17082660077352288,16,"[0.00025984, 0.00978126]"
511.8706597943857,0.7925607397012832,4.795004777550838,-0.041047567028443484,2.7091602366911314,-0.9581893848429135,5,21,0.16931588401636025,17,"[0.00025984, 0.02074716]"
499.8846560796872,0.7740020749518722,4.857842542562602,-0.03999250809350583,2.698869806322117,-0.9594298876526399,5,22,0.1598974310947345,18,"[0.00025984, 0.02911093]"
488.8867009436818,0.7569732664218124,4.920418531864523,-0.038981757736963406,2.6892082234259744,-0.9602726344653102,5,23,0.2343525081672437,19,"[0.00025984, 0.03816369]"
583.7187461432301,0.9038075388158011,4.581452084356229,-0.044963407005982246,2.7662036409130906,-0.9617255207389237,6,15,0.12465173077068203,10,"[0.00029995, 0.00494507]"
546.704683982492,0.846496396002404,4.7250406025913,-0.04227215803852967,2.7377527947970544,-0.9602807256448378,6,16,0.11998555956933223,11,"[0.00029995, 0.00573077]"
523.1287757668955,0.8099923712122579,4.8308389899628,-0.04044086008217069,2.7186086099396003,-0.960174954716209,6,17,0.16992503252624075,12,"[0.00029995, 0.00669891]"
507.5797616237308,0.785916878868386,4.9085467744491895,-0.039170547467394304,2.7055042974448082,-0.9612384135871435,6,18,0.16661429477751313,13,"[0.00029995, 0.00805449]"
497.8013265696576,0.7707763280841502,4.96156654313714,-0.03833786011502216,2.6970560496070752,-0.9634838932104789,6,19,0.16313531492697084,14,"[0.00029995, 0.00889211]"
491.26424044595484,0.7606545566667886,4.998950403089358,-0.037766596936065974,2.6913151526098655,-0.9657222807763334,6,20,0.1711002066022295,15,"[0.00029995, 0.00978126]"
486.2649238335784,0.7529138081075771,5.028764339881148,-0.03732011223442171,2.6868729433602163,-0.9676527352903189,6,21,0.16946747696784104,16,"[0.00029995, 0.02074716]"
477.59768983753946,0.7394937980803877,5.086050372126159,-0.0364841468364563,2.6790622174235836,-0.9690876242226764,6,22,0.15937575987130334,17,"[0.00029995, 0.02911093]"
469.4320640801961,0.7268504588568355,5.144105497472302,-0.03566529131943421,2.671572750319051,-0.9700650659635999,6,23,0.23508912508678062,18,"[0.00029995, 0.03816369]"
507.7313934359864,0.7861516597040992,4.992950340113352,-0.03785742023657266,2.7056340170081263,-0.9691490303181279,7,16,0.12423283494529236,10,"[0.00034906, 0.00573077]"
489.85373207318264,0.7584705800354101,5.098311950884357,-0.03630886713767862,2.690066421178649,-0.968991481806137,7,17,0.17556701455085455,11,"[0.00034906, 0.00669891]"
478.45724923517173,0.7408247066194281,5.1723455985063875,-0.03527690200292727,2.679843139081088,-0.9700582763184918,7,18,0.17181046235208533,12,"[0.00034906, 0.00805449]"
472.02750228868496,0.7308691350341245,5.217206411485708,-0.03467284439122551,2.6739673031769957,-0.9723283040090339,7,19,0.16788892120062013,13,"[0.00034906, 0.00889211]"
468.0258030885398,0.7246730587061649,5.246347414853608,-0.03428873131522835,2.6702697971554405,-0.9744744801839587,7,20,0.17591910387451637,14,"[0.00034906, 0.00978126]"
465.02726779881647,0.7200302425928167,5.268921539723725,-0.03399554799289983,2.6674784193573857,-0.9762635596683888,7,21,0.1740933109199775,15,"[0.00034906, 0.02074716]"
459.1381671081408,0.7109117867675656,5.317790388592319,-0.03337360178870468,2.6619433961759182,-0.977835611342095,7,22,0.16292159259531197,16,"[0.00034906, 0.02911093]"
453.33484607058483,0.7019261488407953,5.3691041508321335,-0.03273873179118505,2.6564191028542568,-0.978893836720968,7,23,0.23995575600892036,17,"[0.00034906, 0.03816369]"
461.81358633480886,0.7150543024611802,5.3882899054718285,-0.032506005253839065,2.6644667055050237,-0.9774531266199598,8,17,0.18317007939140223,10,"[0.00041793, 0.00669891]"
453.8086852908486,0.7026598231698974,5.456177373463246,-0.03170213774687113,2.6568728034435707,-0.9785031363923082,8,18,0.17875895541598957,11,"[0.00041793, 0.00805449]"
450.22221911688297,0.6971066776059505,5.4884910366978366,-0.03132994197698045,2.653426924253438,-0.9806967707732825,8,19,0.17419557877603786,12,"[0.00041793, 0.00889211]"
448.389207355807,0.6942685130629327,5.5055265635685835,-0.031136356013853003,2.6516551506619463,-0.9826246272478755,8,20,0.18228821801764986,13,"[0.00041793, 0.00978126]"
447.10283657766934,0.6922767462836833,5.517766394540952,-0.03099837226672488,2.650407425193734,-0.9841651164253613,8,21,0.18018658592182704,14,"[0.00041793, 0.02074716]"
443.6608670328513,0.6869473337137851,5.553623315579521,-0.030599383027202602,2.6470511235977794,-0.9857475642425498,8,22,0.167499747697457,15,"[0.00041793, 0.02911093]"
439.9059466200203,0.6811333601191505,5.594850008034377,-0.03015009001270003,2.6433598327811483,-0.9867863593499469,8,23,0.24620007908269276,16,"[0.00041793, 0.03816369]"
434.2062930681365,0.6723082369192065,5.740944091884396,-0.028635111210172016,2.6376961135102954,-0.9842800851823356,9,18,0.1020257337930683,10,"[0.00052108, 0.00805449]"
432.9735151537986,0.6703994512582594,5.755171933549697,-0.0284937037145488,2.6364613315165393,-0.9864268748099723,9,19,0.1460189744760835,11,"[0.00052108, 0.00889211]"
432.9534940831764,0.6703684514065619,5.755407165689539,-0.028491374601167088,2.6364412488989473,-0.988108588516279,9,20,0.19126109700447982,12,"[0.00052108, 0.00978126]"
433.0921198542841,0.6705830941910006,5.753757517887167,-0.028507714348225355,2.636580281778941,-0.9893852613024844,9,21,0.1887299819542884,13,"[0.00052108, 0.02074716]"
431.73190199348295,0.6684769854440283,5.771332873618823,-0.028334350469500745,2.635214141192357,-0.9909514682703423,9,22,0.1737431019192807,14,"[0.00052108, 0.02911093]"
429.65316716531436,0.6652583528040604,5.799295568426754,-0.028061767483648577,2.6331180175188127,-0.9919787218571539,9,23,0.2546434076030774,15,"[0.00052108, 0.03816369]"
418.5766831889194,0.6481079532536205,6.028892964290174,-0.025965121672277283,2.6217750323055173,-0.9908718713659787,10,19,0.15678621407770074,10,"[0.00068477, 0.00889211]"
420.31007736169477,0.6507918737743251,6.003135636301316,-0.026188413955135777,2.6235698027822862,-0.9919989727953546,10,20,0.2047150591622682,11,"[0.00068477, 0.00978126]"
421.80140506562634,0.6531009879334367,5.981005041503747,-0.02638257443874385,2.6251080220872796,-0.9928138624797954,10,21,0.20144781586300087,12,"[0.00068477, 0.02074716]"
422.4488747648912,0.654103504983329,5.970705640119,-0.026473672242312028,2.6257741576620894,-0.9941908327889709,10,22,0.18266357260865485,13,"[0.00068477, 0.02911093]"
421.85714499342055,0.6531872934826183,5.980352620820385,-0.026388331114721997,2.625165409150082,-0.9951663152073305,10,23,0.26656009895197574,14,"[0.00068477, 0.03816369]"
410.38869017179536,0.6354299814297861,6.235562684707831,-0.024272483261020557,2.6131953836250523,-0.9938824398544785,11,20,0.22578728100317527,10,"[0.00094986, 0.00978126]"
413.29440320174666,0.6399290751447939,6.182343753984232,-0.024692167287130678,2.6162595241419657,-0.9938628748846878,11,21,0.22113744606637864,11,"[0.00094986, 0.02074716]"
416.0130776257181,0.6441385655135822,6.130056023885683,-0.02511519889741261,2.6191069831541824,-0.9949221541520139,11,22,0.19562331185263396,12,"[0.00094986, 0.02911093]"
416.71464353330225,0.6452248430409706,6.116505231624927,-0.025226604944621405,2.6198387620218755,-0.9959694877109113,11,23,0.2835588486311702,13,"[0.00094986, 0.03816369]"
408.8554213072401,0.6330559271990923,6.301637569082143,-0.023766140807596755,2.6115697607482917,-0.9907161097279228,12,21,0.25672669021997047,10,"[0.00142272, 0.02074716]"
413.5384041681461,0.6403068768076106,6.198002239168743,-0.02456756148053331,2.6165158474891235,-0.9923829376102381,12,22,0.21661907748118833,11,"[0.00142272, 0.02911093]"
415.02646834766125,0.6426109378516901,6.165625306309896,-0.024826257301243066,2.618075794762159,-0.994223555402376,12,23,0.3102965557587496,12,"[0.00142272, 0.03816369]"
416.3005063024305,0.644583608964047,6.118953634292096,-0.025206420928399455,2.619406939073705,-0.9895062620498897,13,22,0.23820199749199297,10,"[0.00193056, 0.02911093]"
417.2995381714909,0.6461304712855672,6.096438794323153,-0.025392945064122777,2.620447904075035,-0.9926451231804857,13,23,0.336744123642931,11,"[0.00193056, 0.03816369]"
422.39436353326,0.6540191018997825,5.944891643166953,-0.026704080145972902,2.625718114301478,-0.9932911476119953,14,23,0.38770020315462755,10,"[0.00293669, 0.03816369]"
