microp_capacity,microp_volume,potential,slope,intercept,corr_coef,min_p_index,max_p_index,curvature,point_count,pressure_range
255.13950948304134,0.39504815228934853,8.035240737717748,-0.014617318952043682,2.406777716241483,-0.999117500431657,18,30,0.03218102774525917,13,"[0.00163204, 0.03553287]"
255.03881861161048,0.3948922464369317,8.04328409690219,-0.014588098658813463,2.40660628798591,-0.9992478554095149,18,31,0.031122290804363562,14,"[0.00163204, 0.0447292]"
255.02016226160137,0.3948633596658687,8.044808349966031,-0.01458257115670738,2.4065745177390605,-0.9993581896499424,18,32,0.030281364375947698,15,"[0.00163204, 0.05686254]"
255.0836092944149,0.3949615985984904,8.03951977085109,-0.014601762961556873,2.4066825533895404,-0.9994413393251298,18,33,0.02954458671125161,16,"[0.00163204, 0.07464045]"
255.2211600597254,0.3951745768855146,8.027836328017356,-0.014644295718274695,2.4069166783414913,-0.9994862999281783,18,34,0.03371627086381202,17,"[0.00163204, 0.09444694]"
254.69300301870425,0.39435679894278525,8.098905308235778,-0.014388412054936342,2.4060170140955077,-0.9994636797754225,19,28,0.01959419632161897,10,"[0.00211195, 0.02213823]"
254.51168277728317,0.3940760496911653,8.11404426287767,-0.014334771156743401,2.4057077224262384,-0.9995519838717735,19,29,0.01837418518209167,11,"[0.00211195, 0.02792096]"
254.45131474556928,0.39398257816480603,8.119221427444705,-0.01431649605262824,2.4056046992072333,-0.9996350177832729,19,30,0.017540320166461332,12,"[0.00211195, 0.03553287]"
254.46200876691617,0.39399913637400774,8.118282130184276,-0.014319809123854443,2.405622951252312,-0.9996997357155044,19,31,0.016845449089423103,13,"[0.00211195, 0.0447292]"
254.5378001169421,0.39411648877014555,8.111491123055451,-0.01434379648497273,2.405752286331662,-0.9997413764159678,19,32,0.01630373078888379,14,"[0.00211195, 0.05686254]"
254.6838265300338,0.39434259042250897,8.098172986315019,-0.014391014475507356,2.4060013663543383,-0.9997494260943299,19,33,0.015836205810425746,15,"[0.00211195, 0.07464045]"
254.89514901575905,0.3946697939892639,8.07857404368736,-0.014460925525696737,2.406361570362423,-0.9997121880169726,19,34,0.020539434126018562,16,"[0.00211195, 0.09444694]"
254.0087554284139,0.3932973364283345,8.175998375892725,-0.014118349092101062,2.404848686575501,-0.9997824875367753,20,29,0.019893751767508152,10,"[0.00259901, 0.02792096]"
254.04288869861048,0.3933501870642476,8.17281458186311,-0.014129351096470727,2.4049070424182166,-0.9998279796577927,20,30,0.01881348246464748,11,"[0.00259901, 0.03553287]"
254.13290051470145,0.3934895578802494,8.164233049774593,-0.01415906979842165,2.4050608932559503,-0.9998525167097247,20,31,0.017934893353091022,12,"[0.00259901, 0.0447292]"
254.2755249565976,0.3937103920519405,8.150386587422792,-0.01420721955408785,2.405304559594357,-0.9998515475682206,20,32,0.017262867946944788,13,"[0.00259901, 0.05686254]"
254.4802925517304,0.39402744627952707,8.130182999806154,-0.014277917458366193,2.4056541553665545,-0.9998109346520799,20,33,0.01669157892959108,14,"[0.00259901, 0.07464045]"
254.7442974705318,0.3944362212888508,8.103731741164756,-0.014371278213895423,2.406104470971692,-0.9997186861330181,20,34,0.02156055691038593,15,"[0.00259901, 0.09444694]"
253.71607065560164,0.3928441546418797,8.218187485341502,-0.0139737644916979,2.4043479767842153,-0.9999637778480125,21,30,0.020681663514055478,10,"[0.00329834, 0.03553287]"
253.88752690795252,0.3931096308741846,8.20042128513892,-0.014034378359476834,2.4046413651978242,-0.9999372709559056,21,31,0.019490808413046165,11,"[0.00329834, 0.0447292]"
254.0960073644213,0.3934324339527172,8.178473119806268,-0.014109806174177415,2.4049978409920336,-0.9998888761754852,21,32,0.018605305028451112,12,"[0.00329834, 0.05686254]"
254.35731148472007,0.3938370271500577,8.150568255639566,-0.014206586231012267,2.405444225914024,-0.9997978519152909,21,33,0.017868851690454934,13,"[0.00329834, 0.07464045]"
254.67100231021013,0.39432273389634354,8.1166070571304,-0.014325720264155729,2.405979497560366,-0.9996516545174557,21,34,0.0229448599450169,14,"[0.00329834, 0.09444694]"
253.88517002910476,0.39310598157409826,8.200786986921539,-0.014033126703323238,2.404637333553412,-0.9999110289147916,22,31,0.017193812907124316,10,"[0.00436884, 0.0447292]"
254.12486367817215,0.3934771139532873,8.173725151655605,-0.014126203194278951,2.4050471586747877,-0.9998490836555328,22,32,0.01618375341706612,11,"[0.00436884, 0.05686254]"
254.41486686530203,0.3939261436761468,8.140537015092518,-0.014241620157621478,2.4055424859422287,-0.9997390218508132,22,33,0.015372707516088189,12,"[0.00436884, 0.07464045]"
254.7548109353055,0.39445249993123527,8.101124493777556,-0.014380530141118167,2.4061223942208683,-0.9995692916710861,22,34,0.020909788630897114,13,"[0.00436884, 0.09444694]"
254.21336807335558,0.3936141507370357,8.15836965643009,-0.014179429265395607,2.4051983846437976,-0.9998194489274074,23,32,0.01753573861710753,10,"[0.00523047, 0.05686254]"
254.5220135267122,0.3940920454241741,8.120824853362118,-0.014310843135590962,2.40572535028665,-0.9996964484336699,23,33,0.01649545086533417,11,"[0.00523047, 0.07464045]"
254.87961303666287,0.39464573867988284,8.076751375777192,-0.014467453011242491,2.4063350991029697,-0.99950960787797,23,34,0.022256053333047334,12,"[0.00523047, 0.09444694]"
254.70446137559472,0.3943745406195919,8.086275868531562,-0.01443339184340959,2.4060365520850655,-0.9996934652963416,24,33,0.018612392337103288,10,"[0.00677779, 0.07464045]"
255.073813992373,0.3949464319315143,8.03769338555323,-0.014608399560844518,2.406665876005534,-0.9994954036506256,24,34,0.02471224271372843,11,"[0.00677779, 0.09444694]"
