microp_capacity,microp_volume,potential,slope,intercept,corr_coef,min_p_index,max_p_index,curvature,point_count,pressure_range
266.9033064367858,0.41326276068104767,8.1171782776111,-0.014323704081535502,2.4263539539237247,-0.9921212862893071,15,26,0.07718954656530279,12,"[0.00065031, 0.01060253]"
264.7114754222429,0.4098690142786184,8.24601175386307,-0.013879621089404416,2.42277276867019,-0.9908953532889142,15,27,0.07474785082204696,13,"[0.00065031, 0.01356059]"
262.7307162633421,0.40680208337701307,8.371465590351786,-0.0134667412667744,2.4195108498087166,-0.9897262162764975,15,28,0.07224373582592891,14,"[0.00065031, 0.0175136]"
260.9480591470343,0.404041886019145,8.492798385973586,-0.013084703336607073,2.4165540710521123,-0.9886441533399019,15,29,0.07007802430459513,15,"[0.00065031, 0.02198175]"
259.4130073042481,0.4016650710938918,8.604338284842969,-0.012747662474433798,2.4139917483819584,-0.9877645653606032,15,30,0.0684486938835684,16,"[0.00065031, 0.02779759]"
258.09066100706497,0.39961760121183665,8.70646276736196,-0.012450363031266688,2.411772289912028,-0.9870920458247892,15,31,0.06700055487548387,17,"[0.00065031, 0.03555833]"
256.9560218024908,0.39786076973485257,8.799222255929463,-0.012189248587782505,2.409858799896064,-0.9866375836533275,15,32,0.06569347901878102,18,"[0.00065031, 0.0450877]"
256.00492041253443,0.3963881211140906,8.881059824744975,-0.011965639601988334,2.408248312528555,-0.9864220316233407,15,33,0.06460512993075511,19,"[0.00065031, 0.05708432]"
255.22304810920426,0.3951775002683319,8.951489815052808,-0.011778089914628332,2.4069198911097316,-0.9864402178808425,15,34,0.06366590441977844,20,"[0.00065031, 0.07385285]"
254.58015365366694,0.3941820673489394,9.011894005241249,-0.011620728615946714,2.4058245442718698,-0.9866455693472087,15,35,0.06277977234993941,21,"[0.00065031, 0.09350452]"
266.88750190275334,0.41323828955158615,8.164183747682952,-0.014159240807278404,2.4263282366509125,-0.9939612994110899,16,25,0.02613797644179497,10,"[0.00085822, 0.00867064]"
264.40155968028694,0.40938915272572457,8.319203723355026,-0.013636470898975314,2.4222640126840425,-0.9925871442855451,16,26,0.02469690578545904,11,"[0.00085822, 0.01060253]"
262.37149527087325,0.40624587948046287,8.45614217147505,-0.013198389994144901,2.4189166503720245,-0.9915288946282956,16,27,0.023738046196423425,12,"[0.00085822, 0.01356059]"
260.55669578572076,0.4034359141213627,8.58825852354958,-0.01279544195384572,2.415902238145367,-0.9905391305658319,16,28,0.02277704596035477,13,"[0.00085822, 0.0175136]"
258.94000544219915,0.40093269329787556,8.714870732292693,-0.01242635080639039,2.413199152793304,-0.9896458803868938,16,29,0.021963187215893812,14,"[0.00085822, 0.02198175]"
257.5644744319627,0.39880287426235406,8.829934887631016,-0.01210460179397882,2.4108859610863083,-0.9889523076261656,16,30,0.021360935980516343,15,"[0.00085822, 0.02779759]"
256.3941085467205,0.3969907249742871,8.93400148221506,-0.011824246333880645,2.4089080416929356,-0.9884638722673577,16,31,0.02083259042544637,16,"[0.00085822, 0.03555833]"
255.404019954615,0.3954577100770392,9.027167966471474,-0.011581437356788193,2.4072277285983725,-0.9881916118773438,16,32,0.020361111356008807,17,"[0.00085822, 0.0450877]"
254.58850953951105,0.3941950052795255,9.10788105758669,-0.011377079906427891,2.405838798547029,-0.9881482740572133,16,33,0.02041065043714091,18,"[0.00085822, 0.05708432]"
253.93298949208346,0.3931800233817802,9.175730869607293,-0.011209446674570857,2.404719125543601,-0.9883223819289981,16,34,0.02007050634081328,19,"[0.00085822, 0.07385285]"
253.40797907160808,0.3923671175446494,9.2323394765688,-0.011072405403578301,2.403820285418038,-0.9886633540360513,16,35,0.026092011655650456,20,"[0.00085822, 0.09350452]"
261.80976935600125,0.4053761247913014,8.556368224479085,-0.01289099905915394,2.417985848090379,-0.9944774010607864,17,26,0.02718847560533571,10,"[0.00113001, 0.01060253]"
260.01453122681045,0.4025964474794919,8.696337740238993,-0.012479371483392284,2.4149976197218623,-0.9935044561362855,17,27,0.025859136196590596,11,"[0.00113001, 0.01356059]"
258.41705211238576,0.40012297258039464,8.830711905224888,-0.0121024717109537,2.4123211679684466,-0.9926182784059739,17,28,0.024567251813081285,12,"[0.00113001, 0.0175136]"
257.0021529652322,0.3979321974437201,8.958681070084427,-0.011759188638183668,2.4099367615297522,-0.9918410667874493,17,29,0.023502735290241043,13,"[0.00113001, 0.02198175]"
255.80903001731488,0.3960848119996398,9.073850530507627,-0.011462577026116883,2.4079158709380732,-0.9912594631868666,17,30,0.02273143139406842,14,"[0.00113001, 0.02779759]"
254.80509191722803,0.39453035305968265,9.176759433131236,-0.01120693402685106,2.4062081025073416,-0.9908800941408519,17,31,0.02206572381097488,15,"[0.00113001, 0.03555833]"
253.96832324186323,0.3932347327938671,9.267422024896318,-0.010988733170638353,2.4047795516625903,-0.9907128982948158,17,32,0.02147994791845949,16,"[0.00113001, 0.0450877]"
253.2928823659914,0.3921889062555371,9.3442803052107,-0.010808708231221402,2.403622986108728,-0.9907612596907167,17,33,0.021463505923867233,17,"[0.00113001, 0.05708432]"
252.7651473213237,0.39137178171564624,9.406972094548006,-0.010665121262386263,2.4027171907752147,-0.9910067120048105,17,34,0.02104987744820007,18,"[0.00113001, 0.07385285]"
252.35741511363665,0.390740464928991,9.457333294846324,-0.010551838116924651,2.4020160702966606,-0.9913949366600202,17,35,0.027299134980107182,19,"[0.00113001, 0.09350452]"
258.6008220691917,0.4004075148766057,8.858505924196905,-0.012026646592771998,2.412629901130401,-0.9934255599976226,18,27,0.015094687204030698,10,"[0.00135207, 0.01356059]"
